p,k,RMSE,MAE,MBE,R2
0.7999999999999999,16,2.734459172449126,1.9741677779407776,0.0964839928223195,0.8187408975747497
0.7999999999999999,17,2.7706365520410436,1.994896037127899,0.0936972678582324,0.8139129903040321
0.7999999999999999,18,2.7969463611675667,1.9980045789288736,0.103991882564951,0.8103620666989669
0.7999999999999999,19,2.817809413904861,2.0047129808784,0.0938337321503591,0.8075224111406227
0.7999999999999999,20,2.818862202332101,2.0061637230727087,0.0774638972340827,0.8073785575273604
0.7999999999999999,21,2.818772337466008,2.008322593157264,0.078450501130106,0.807390838811775
0.7999999999999999,22,2.82770790044009,2.0085653090820528,0.0746184375005103,0.80616775372544
0.7999999999999999,23,2.8644849724679236,2.0330944615823907,0.0876943405912052,0.8010930149017089
0.7999999999999999,24,2.868150017441387,2.024080870621863,0.0790765908597399,0.8005836951290134
0.7999999999999999,25,2.8666381994141066,2.0035772297310515,0.079936314837251,0.800793866637892
0.7999999999999999,26,2.871714394551273,1.998442786875308,0.0746441377552437,0.8000877401920254
0.7999999999999999,27,2.876389972761095,1.991758457792687,0.0767302342128063,0.7994362364579983
0.7999999999999999,28,2.900582028736276,2.01057328410214,0.0794403443417995,0.7960483411635761
0.7999999999999999,29,2.9015045251233285,2.010250328559936,0.0637505360754034,0.7959185916269951
0.7999999999999999,30,2.918961498916838,2.019149381468757,0.0484031903757094,0.7934554824820221
0.7999999999999999,31,2.9221975462971073,2.024703219421254,0.0484251419931495,0.7929972658578044
0.7999999999999999,32,2.9609775432376826,2.0481580849924117,0.0579132461215856,0.7874666119506767
0.7999999999999999,33,2.975168717054512,2.059244026782935,0.0640287537707385,0.7854244985716603
0.7999999999999999,34,2.9992182477060823,2.074069917630044,0.0633919369777035,0.7819414711623677
0.7999999999999999,35,3.0162430297099996,2.0847074050229537,0.0680614791840318,0.779458867261764
0.7999999999999999,36,3.0211574539722754,2.085475741536919,0.0583287222745019,0.7787396177597399
0.7999999999999999,37,3.0309164971593585,2.0919705101988604,0.0491067655681824,0.7773078637625584
0.7999999999999999,38,3.03501589304172,2.093970294464212,0.036021033996978,0.7767050622071637
0.7999999999999999,39,3.0297901092942485,2.093555087227334,0.0321853850361068,0.7774733523930708
0.7999999999999999,40,3.0413027794202567,2.092309819003486,0.0235996392263697,0.7757790150728605
0.8999999999999999,2,3.1586581107316576,2.171721036587438,-0.2323267390218883,0.7581410405049928
0.8999999999999999,3,3.028558815809534,2.0866752237791775,-0.1383043368930804,0.7776541833590329
0.8999999999999999,4,2.755528133329781,1.9996887918098665,-0.0817126047661355,0.8159369402774526
0.8999999999999999,5,2.6229419112653343,1.9227937189443216,-0.1730730543534037,0.8332237196149717
0.8999999999999999,6,2.711205091822448,1.9514234829584616,-0.0868697719598703,0.8218106756141985
0.8999999999999999,7,2.745010126509722,1.9581400029617075,-0.0229984028539508,0.8173394167233641
0.8999999999999999,8,2.7046757133232435,1.927764084041063,-0.0446525013107515,0.8226679066392445
0.8999999999999999,9,2.7333856820728997,1.9300292092642664,-0.0172298057011526,0.8188831865582944
0.8999999999999999,10,2.682301096658126,1.8911894418117468,-0.0018956368189235,0.8255897548298974
0.8999999999999999,11,2.6425518481645773,1.908679565619313,0.094380442781674,0.8307206539852503
